"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"CSNK1A1",4.87820570397424e-10,0.323228750865096,0.636,0.704,1.0795469222895e-05,"11-N_DA","CSNK1A1"
"RBM6",4.98524555510947e-10,0.491491013144339,0.472,0.48,1.10323484134572e-05,"11-N_DA","RBM6"
"CADM4",5.15359893164418e-10,0.540276911919358,0.285,0.222,1.14049144357286e-05,"11-N_DA","CADM4"
"MYO6",5.53442263989626e-10,0.568595415605167,0.306,0.252,1.22476773020904e-05,"11-N_DA","MYO6"
"VPS72",5.57401965258738e-10,0.444106268064468,0.457,0.46,1.23353054911759e-05,"11-N_DA","VPS72"
"MOB4",5.93260384987291e-10,0.433417382304683,0.431,0.417,1.31288523197688e-05,"11-N_DA","MOB4"
"BBIP1",6.0521152369581e-10,0.437826406405612,0.466,0.463,1.33933310193883e-05,"11-N_DA","BBIP1"
"CASD11",6.78036676643157e-10,0.565198427959521,0.283,0.226,1.50049516541131e-05,"11-N_DA","CASD1"
"SBDS",7.44097569141384e-10,0.502159413456872,0.395,0.365,1.64668792050988e-05,"11-N_DA","SBDS"
"NKTR1",1.06613422728852e-09,0.407465170443566,0.52,0.536,2.3593550449895e-05,"11-N_DA","NKTR"
"MTX2",1.08133230687684e-09,0.479515159650097,0.42,0.403,2.39298839511844e-05,"11-N_DA","MTX2"
"KLHDC2",2.45642517885285e-09,0.461021649342805,0.432,0.42,5.43606892080135e-05,"11-N_DA","KLHDC2"
"VAT1",2.5416957952312e-09,0.475510138104977,0.395,0.36,5.62477279484663e-05,"11-N_DA","VAT1"
"ENAH",2.6399771673017e-09,0.278085527913233,0.67,0.743,5.84226947123865e-05,"11-N_DA","ENAH"
"NKX6-1",2.68166658513857e-09,0.50676050378048,0.364,0.314,5.93452815291165e-05,"11-N_DA","NKX6-1"
"MEIS3",2.73461861701754e-09,0.4919908828931,0.399,0.376,6.05171099945981e-05,"11-N_DA","MEIS3"
"P4HTM",2.88185899801137e-09,0.512353066627291,0.28,0.223,6.37755396259916e-05,"11-N_DA","P4HTM"
"RSRC2",3.13693007098054e-09,0.321633187252852,0.62,0.67,6.94202624707993e-05,"11-N_DA","RSRC2"
"ATF6B",3.48097796466926e-09,0.414219748199393,0.484,0.493,7.70340423581307e-05,"11-N_DA","ATF6B"
"RBM39",3.49700311832228e-09,0.259744675426536,0.731,0.817,7.73886790084721e-05,"11-N_DA","RBM39"
"MYEF2",3.70740017102757e-09,0.447244119998636,0.41,0.383,8.20447657848401e-05,"11-N_DA","MYEF2"
"HSD11B1L",4.22205181970746e-09,0.451912061888766,0.453,0.446,9.34340067701261e-05,"11-N_DA","HSD11B1L"
"YIPF4",4.58143866465106e-09,0.46744656775735,0.419,0.403,0.000101387237648728,"11-N_DA","YIPF4"
"A1BG1",4.82443773605574e-09,0.490609183884555,0.293,0.237,0.000106764807098914,"11-N_DA","A1BG"
"FDFT1",6.94217396824414e-09,0.300058853714809,0.666,0.737,0.000153630309917243,"11-N_DA","FDFT1"
"MED10",8.57038241727187e-09,0.494822017544245,0.373,0.348,0.000189662562894227,"11-N_DA","MED10"
"FAM219B",8.84145846157648e-09,0.456424314062694,0.458,0.465,0.000195661475754687,"11-N_DA","FAM219B"
"BEND5",9.60742092931676e-09,0.510711070017619,0.323,0.278,0.00021261222516578,"11-N_DA","BEND5"
"ARIH1",9.68540452062637e-09,0.510907763935163,0.275,0.22,0.000214338002041462,"11-N_DA","ARIH1"
"PWAR6",9.79880368889868e-09,0.513888509837301,0.308,0.26,0.000216847525635328,"11-N_DA","PWAR6"
"ROGDI",1.18279684900008e-08,0.478183118178868,0.286,0.233,0.000261752942683717,"11-N_DA","ROGDI"
"SPAG9",1.56928397995045e-08,0.455710276735281,0.438,0.433,0.000347282544763034,"11-N_DA","SPAG9"
"GPBP1",1.87986267516742e-08,0.319877490627538,0.581,0.643,0.00041601361001455,"11-N_DA","GPBP1"
"ANKRD13D",2.22916660172748e-08,0.501890176844682,0.254,0.2,0.000493314568962291,"11-N_DA","ANKRD13D"
"ISCU",2.33331579869709e-08,0.277394236727779,0.644,0.712,0.000516362786251666,"11-N_DA","ISCU"
"MIB1",2.35603331176783e-08,0.529674141811517,0.33,0.286,0.00052139017189422,"11-N_DA","MIB1"
"BCL7A",2.93781693142059e-08,0.498489081669105,0.413,0.409,0.000650138886923377,"11-N_DA","BCL7A"
"TTC141",3.41417614318283e-08,0.483000406301467,0.364,0.335,0.000755557180486359,"11-N_DA","TTC14"
"SPATS2",3.67546222239619e-08,0.406083013465206,0.492,0.526,0.000813379789816276,"11-N_DA","SPATS2"
"PGAM1",3.69929000156782e-08,0.296759904741982,0.822,0.905,0.000818652877346958,"11-N_DA","PGAM1"
"PTPRN2",3.73691760237753e-08,0.479266201296647,0.285,0.234,0.000826979865406147,"11-N_DA","PTPRN2"
"SETBP1",3.78789426335183e-08,0.447683595749248,0.254,0.199,0.00083826100047976,"11-N_DA","SETBP1"
"IK",3.94075311456054e-08,0.471402177712452,0.405,0.395,0.000872088664252247,"11-N_DA","IK"
"ARHGEF2",4.610026210141e-08,0.474972735046633,0.254,0.202,0.0010201988003042,"11-N_DA","ARHGEF2"
"MAGI1",4.96230191148956e-08,0.553549026485238,0.306,0.263,0.00109815741301264,"11-N_DA","MAGI1"
"OXR1",5.09363688102974e-08,0.477852792653008,0.334,0.296,0.00112722184177188,"11-N_DA","OXR1"
"PBRM1",5.11477279271994e-08,0.459897657584898,0.395,0.38,0.00113189921902892,"11-N_DA","PBRM1"
"PET100",6.00202011763207e-08,0.337513528621489,0.546,0.599,0.00132824705203198,"11-N_DA","PET100"
"CMPK1",6.78099693732784e-08,0.329922938711226,0.532,0.578,0.00150063462223065,"11-N_DA","CMPK1"
"C5orf24",7.3010083511943e-08,0.449373174328493,0.438,0.446,0.0016157131481193,"11-N_DA","C5orf24"
"RBM4",9.33521470059329e-08,0.453590845638749,0.39,0.376,0.0020658830132413,"11-N_DA","RBM4"
"RBM5",9.40438436109422e-08,0.482600036719345,0.327,0.291,0.00208119025911015,"11-N_DA","RBM5"
"KMT2A",9.76414607177066e-08,0.433193451752391,0.43,0.43,0.00216080552568285,"11-N_DA","KMT2A"
"TIMP2",9.94732824408389e-08,0.467873216797215,0.261,0.208,0.00220134374041576,"11-N_DA","TIMP2"
"MTF2",1.09737282933436e-07,0.416904137348421,0.518,0.566,0.00242848607131693,"11-N_DA","MTF2"
"FAM200B",1.152729900363e-07,0.380596259542531,0.531,0.583,0.00255099126950332,"11-N_DA","FAM200B"
"SLC35E2A",1.32721580562472e-07,0.512060763319288,0.26,0.213,0.0029371285778475,"11-N_DA","SLC35E2A"
"GABPB1-AS1",1.66397795163823e-07,0.254392611322755,0.662,0.723,0.00368238320697541,"11-N_DA","GABPB1-AS1"
"SRSF4",1.69451007966284e-07,0.332983291635513,0.557,0.602,0.00374995080629387,"11-N_DA","SRSF4"
"SRP19",1.9578384304635e-07,0.327820503792073,0.532,0.567,0.00433269644661573,"11-N_DA","SRP19"
"RIC3",1.96665970563728e-07,0.530357075746719,0.338,0.304,0.0043522179285753,"11-N_DA","RIC3"
"UBA1",2.69970885512114e-07,0.43321149587556,0.473,0.498,0.00597445569638309,"11-N_DA","UBA1"
"AL050341.2",2.80969246077202e-07,0.476621313399711,0.291,0.248,0.00621784941568847,"11-N_DA","AL050341.2"
"KIAA0232",3.22858293080825e-07,0.500242694863841,0.274,0.23,0.00714485402587866,"11-N_DA","KIAA0232"
"C12orf76",3.23339156775316e-07,0.325857949420402,0.521,0.564,0.00715549553943775,"11-N_DA","C12orf76"
"SCARB2",3.86408330830361e-07,0.467656633612572,0.328,0.295,0.00855121636127588,"11-N_DA","SCARB2"
"FRMD4A1",4.34702740308608e-07,0.412690138217682,0.308,0.262,0.0096199716430295,"11-N_DA","FRMD4A"
"OFD1",4.35312326778511e-07,0.492398714331421,0.326,0.296,0.00963346179160845,"11-N_DA","OFD1"
"GFOD2",4.46668439990414e-07,0.515235339822968,0.259,0.216,0.00988477257698786,"11-N_DA","GFOD2"
"CDC42EP3",4.80869294832793e-07,0.482053567589406,0.263,0.216,0.0106416374946497,"11-N_DA","CDC42EP3"
"EFNB3",4.87137704242785e-07,0.385355213249921,0.431,0.426,0.0107803573948928,"11-N_DA","EFNB3"
"BCAS2",7.05986612344688e-07,0.456798231535291,0.337,0.313,0.0156234837311879,"11-N_DA","BCAS2"
"IGBP1",7.06405609915811e-07,0.340093184339548,0.529,0.583,0.0156327561474369,"11-N_DA","IGBP1"
"SPINT2",7.2577994105714e-07,0.490662870345582,0.3,0.262,0.0160615100955945,"11-N_DA","SPINT2"
"MRPL44",7.30504286954057e-07,0.44241813873535,0.321,0.29,0.0161660598702933,"11-N_DA","MRPL44"
"BLOC1S2",8.1556478397047e-07,0.336100868876855,0.508,0.547,0.0180484486692665,"11-N_DA","BLOC1S2"
"CHD2",8.2651601041793e-07,0.452450719863472,0.317,0.282,0.0182907993105488,"11-N_DA","CHD2"
"ADGRL3",8.53869689535309e-07,0.41807717474791,0.257,0.21,0.0188961362294164,"11-N_DA","ADGRL3"
"PAIP1",8.92183915411296e-07,0.347759940252868,0.497,0.544,0.019744030048052,"11-N_DA","PAIP1"
"MED19",9.87291353454872e-07,0.477737392131467,0.363,0.344,0.0218487576519563,"11-N_DA","MED19"
"MRPS36",1.00278039125677e-06,0.397468997976701,0.49,0.533,0.0221915300585123,"11-N_DA","MRPS36"
"BPGM",1.0041844642621e-06,0.466366809101517,0.309,0.279,0.0222226021941202,"11-N_DA","BPGM"
"ZNF791",1.03872196279919e-06,0.446793385043167,0.324,0.291,0.0229869170367462,"11-N_DA","ZNF791"
"PAFAH1B1",1.08071687626632e-06,0.450947269200073,0.413,0.421,0.0239162644717737,"11-N_DA","PAFAH1B1"
"EPB41L4A-AS1",1.15961961173309e-06,0.267455673578474,0.606,0.687,0.0256623820076533,"11-N_DA","EPB41L4A-AS1"
"HDGFL3",1.18681534926719e-06,0.387711147982151,0.482,0.521,0.0262642236792829,"11-N_DA","HDGFL3"
"CCDC115",1.19951281359567e-06,0.466392400204131,0.343,0.318,0.0265452185648722,"11-N_DA","CCDC115"
"MLLT32",1.31321642393933e-06,0.446584190388217,0.372,0.353,0.0290614794617774,"11-N_DA","MLLT3"
"PPP2R5E",1.42030740525016e-06,0.356917581347049,0.457,0.476,0.0314314028781861,"11-N_DA","PPP2R5E"
"MMADHC",1.42161266920871e-06,0.430811290803771,0.486,0.521,0.0314602883695888,"11-N_DA","MMADHC"
"G3BP2",1.43990537968856e-06,0.432038721074425,0.428,0.443,0.0318651060525078,"11-N_DA","G3BP2"
"PHF20L1",1.63618061256191e-06,0.469016391955253,0.343,0.322,0.036208676955995,"11-N_DA","PHF20L1"
"BZW2",1.64650269330785e-06,0.396173275766603,0.451,0.472,0.0364371046029028,"11-N_DA","BZW2"
"POLR2K",1.68047033668851e-06,0.257949503430173,0.655,0.752,0.0371888085509168,"11-N_DA","POLR2K"
"GALT",1.84569514717967e-06,0.482551084053827,0.253,0.21,0.0408452336070861,"11-N_DA","GALT"
"MAPK6",2.04926565618282e-06,0.420486246766253,0.402,0.4,0.0453502489713258,"11-N_DA","MAPK6"
"REEP2",2.14942343646433e-06,0.428598072438067,0.383,0.372,0.0475667406489556,"11-N_DA","REEP2"
"MAP7D1",2.21635373291641e-06,0.364820051774698,0.501,0.55,0.0490479081094401,"11-N_DA","MAP7D1"
"PCSK7",2.30519791749654e-06,0.448217613081669,0.311,0.278,0.0510140299141984,"11-N_DA","PCSK7"
"STARD3NL",2.43418464750984e-06,0.269265971027948,0.603,0.687,0.0538685062493927,"11-N_DA","STARD3NL"
"SMARCA5",2.63003257147088e-06,0.358149378030685,0.466,0.497,0.0582026208066507,"11-N_DA","SMARCA5"
"PPHLN1",2.67868674275048e-06,0.469510354389137,0.398,0.408,0.0592793376170681,"11-N_DA","PPHLN1"
"UBA6",2.75432877211502e-06,0.460486052007061,0.327,0.301,0.0609532957269053,"11-N_DA","UBA6"
"SMIM14",3.08377197607983e-06,0.356749467530197,0.462,0.481,0.0682438738306466,"11-N_DA","SMIM14"
"SRSF8",3.10343905807676e-06,0.430126451222317,0.416,0.425,0.0686791063552386,"11-N_DA","SRSF8"
"MYCBP2",3.57327476982212e-06,0.476581966159209,0.334,0.314,0.0790765706561635,"11-N_DA","MYCBP2"
"NR2F1-AS11",3.86583103516167e-06,0.373838822461336,0.361,0.338,0.0855508408081278,"11-N_DA","NR2F1-AS1"
"DZIP3",4.17733890853448e-06,0.48570613182598,0.306,0.28,0.0924445100458681,"11-N_DA","DZIP3"
"SEPHS2",4.18271864758704e-06,0.432033326798883,0.319,0.291,0.0925635636711012,"11-N_DA","SEPHS2"
"ELF2",4.51078197965534e-06,0.424095815576548,0.282,0.246,0.0998236052097727,"11-N_DA","ELF2"
"ZFAND5",5.02889491329555e-06,0.334513011413777,0.528,0.569,0.11128944443123,"11-N_DA","ZFAND5"
"CIR1",5.44814116904097e-06,0.458715804250726,0.389,0.385,0.120567364070877,"11-N_DA","CIR1"
"DMRTA12",6.66082296184385e-06,0.459820451357954,0.297,0.255,0.147404012145604,"11-N_DA","DMRTA1"
"FBXL15",7.15355701625704e-06,0.405108062078899,0.372,0.366,0.158308216769768,"11-N_DA","FBXL15"
"RAB40B",7.38312530535969e-06,0.425231229154508,0.259,0.22,0.16338856300761,"11-N_DA","RAB40B"
"RDH11",7.80639580932671e-06,0.427342868179281,0.363,0.357,0.1727555392604,"11-N_DA","RDH11"
"UBXN6",8.18221862378525e-06,0.35285311674633,0.356,0.335,0.181072498144368,"11-N_DA","UBXN6"
"NUTM2B-AS1",8.3957321998806e-06,0.393384276288162,0.378,0.379,0.185797553583358,"11-N_DA","NUTM2B-AS1"
"ZNF638",8.61595624566635e-06,0.476845594473402,0.357,0.35,0.190671111716596,"11-N_DA","ZNF638"
"ZNF281",8.64260119320294e-06,0.449044452311863,0.338,0.322,0.191260764405581,"11-N_DA","ZNF281"
"WSB2",9.23127259836969e-06,0.422862971495967,0.279,0.244,0.204288062601921,"11-N_DA","WSB2"
"ZNF91",9.59362566660223e-06,0.493757985924788,0.29,0.259,0.212306936001907,"11-N_DA","ZNF91"
"TSPYL1",9.63456019236291e-06,0.395352458544272,0.406,0.401,0.213212817056991,"11-N_DA","TSPYL1"
"NDUFS7",1.16310992248022e-05,0.310009368417554,0.588,0.683,0.257396225844874,"11-N_DA","NDUFS7"
"MTDH",1.17004801539209e-05,0.270269789400676,0.594,0.684,0.258931625806269,"11-N_DA","MTDH"
"SDR39U1",1.20577813029662e-05,0.401361425923803,0.451,0.487,0.266838700234642,"11-N_DA","SDR39U1"
"SYF2",1.25357163708817e-05,0.324461251003695,0.492,0.531,0.277415403287612,"11-N_DA","SYF2"
"CLDND1",1.35312576553278e-05,0.424904030038663,0.386,0.391,0.299446731912404,"11-N_DA","CLDND1"
"LMBR1L",1.36010914312539e-05,0.477243337750277,0.276,0.247,0.300992153373649,"11-N_DA","LMBR1L"
"BAD",1.72920314963652e-05,0.276150291634819,0.517,0.572,0.382672657014562,"11-N_DA","BAD"
"KLHDC9",2.08315964376719e-05,0.469395462896574,0.272,0.242,0.461003229165679,"11-N_DA","KLHDC9"
"ZNF677",2.28084905011147e-05,0.398722895556454,0.274,0.242,0.504751894789669,"11-N_DA","ZNF677"
"OGA",2.3547223062665e-05,0.373069295564262,0.419,0.443,0.521100046376777,"11-N_DA","OGA"
"SDCCAG8",2.43949622115262e-05,0.438125755622991,0.261,0.231,0.539860513741074,"11-N_DA","SDCCAG8"
"PJA1",2.49041397474911e-05,0.442370045142506,0.261,0.231,0.551128612611977,"11-N_DA","PJA1"
"PLXNA1",2.56184469556787e-05,0.492821880045577,0.279,0.253,0.566936231129169,"11-N_DA","PLXNA1"
"MXI11",2.66821031873389e-05,0.426687313060324,0.357,0.342,0.59047494353581,"11-N_DA","MXI1"
"TAX1BP1",2.67340515177578e-05,0.413803998932776,0.402,0.413,0.59162456008798,"11-N_DA","TAX1BP1"
"HTATSF1",2.79450519864319e-05,0.676827494577628,0.368,0.381,0.618424000459737,"11-N_DA","HTATSF1"
"SPATS2L2",2.93557701780581e-05,0.294948494908309,0.494,0.505,0.649643194040425,"11-N_DA","SPATS2L"
"ZMAT2",3.01913731984028e-05,0.393322755254906,0.472,0.518,0.668135088880653,"11-N_DA","ZMAT2"
"OSBPL8",3.17099188789263e-05,0.385153510908157,0.438,0.47,0.701740504790638,"11-N_DA","OSBPL8"
"AP1S1",3.3356320863688e-05,0.278550797447134,0.557,0.646,0.738175380713415,"11-N_DA","AP1S1"
"MOSPD3",3.50972379188516e-05,0.366611349661299,0.394,0.405,0.776701875144186,"11-N_DA","MOSPD3"
"SIAH1",3.53969263805072e-05,0.385324288304023,0.38,0.38,0.783333980800624,"11-N_DA","SIAH1"
"KMT2C",3.62231530586075e-05,0.3848977770713,0.264,0.23,0.801618377186983,"11-N_DA","KMT2C"
"LRRC49",4.05061327801577e-05,0.401275407093114,0.287,0.257,0.89640071842489,"11-N_DA","LRRC49"
"SYNRG",4.2729102038282e-05,0.422302260361945,0.254,0.223,0.945595028107181,"11-N_DA","SYNRG"
"MARCH5",4.56174695320214e-05,0.407947500518942,0.343,0.335,1,"11-N_DA","MARCH5"
"ACYP1",5.67415215462625e-05,0.36236240097207,0.378,0.378,1,"11-N_DA","ACYP1"
"CISD2",5.82059861996825e-05,0.304156305951798,0.505,0.557,1,"11-N_DA","CISD2"
"TOP1",6.43976897219799e-05,0.286074158081439,0.546,0.618,1,"11-N_DA","TOP1"
"DHPS",6.88097429152809e-05,0.392737914112369,0.405,0.432,1,"11-N_DA","DHPS"
"C2orf69",7.55935520711484e-05,0.447567123039866,0.294,0.274,1,"11-N_DA","C2orf69"
"CTBP2",7.57380111897274e-05,0.356521232519862,0.425,0.453,1,"11-N_DA","CTBP2"
"BAZ2B",7.62469865611939e-05,0.367679140419695,0.458,0.498,1,"11-N_DA","BAZ2B"
"TTC19",7.79511540089528e-05,0.361766209613197,0.419,0.444,1,"11-N_DA","TTC19"
"ZNF48",8.69921896889648e-05,0.464940180828419,0.268,0.247,1,"11-N_DA","ZNF48"
"THTPA",9.22552404733449e-05,0.41581490850166,0.323,0.311,1,"11-N_DA","THTPA"
"KIF5B",9.44260997599984e-05,0.270573157650096,0.599,0.676,1,"11-N_DA","KIF5B"
"R3HCC1",0.000100004395031048,0.392464914395152,0.378,0.391,1,"11-N_DA","R3HCC1"
"CDIPT",0.000100546445182269,0.420174243710461,0.338,0.336,1,"11-N_DA","CDIPT"
"YPEL1",0.000108336826043011,0.40930596278043,0.369,0.375,1,"11-N_DA","YPEL1"
"PRKAR1A1",0.000118138284345461,0.316306773055496,0.423,0.443,1,"11-N_DA","PRKAR1A"
"CDC42BPA",0.000118914171281775,0.36372481035667,0.254,0.227,1,"11-N_DA","CDC42BPA"
"IDH1",0.000120850262749517,0.282151647603167,0.575,0.652,1,"11-N_DA","IDH1"
"ASGR1",0.000127210469012071,0.381556238837732,0.286,0.26,1,"11-N_DA","ASGR1"
"DDR1",0.000134250525565037,0.422981866147081,0.378,0.382,1,"11-N_DA","DDR1"
"NFU1",0.000137122754820097,0.374274088902226,0.431,0.469,1,"11-N_DA","NFU1"
"PRRC2B",0.00013852713594926,0.363259007066387,0.428,0.462,1,"11-N_DA","PRRC2B"
"RAMMET",0.000143432702215078,0.333914886191692,0.404,0.416,1,"11-N_DA","RAMMET"
"UFM11",0.000148088915324763,0.391139155042494,0.415,0.44,1,"11-N_DA","UFM1"
"RB1CC1",0.00015121116716612,0.43744444808515,0.298,0.282,1,"11-N_DA","RB1CC1"
"IFT27",0.000154606949716709,0.351448717471103,0.447,0.481,1,"11-N_DA","IFT27"
"OS9",0.000155559811830877,0.374620174247673,0.283,0.261,1,"11-N_DA","OS9"
"NAP1L4",0.000158355765200729,0.372617209826873,0.434,0.466,1,"11-N_DA","NAP1L4"
"ARL4C",0.00016326961829839,0.441209969794939,0.285,0.265,1,"11-N_DA","ARL4C"
"DYNC1LI1",0.000181468817813955,0.454416815964925,0.271,0.252,1,"11-N_DA","DYNC1LI1"
"NUDT3",0.000211608129259613,0.369211358902575,0.402,0.425,1,"11-N_DA","NUDT3"
"R3HDM2",0.000215664864545156,0.422914479691127,0.259,0.232,1,"11-N_DA","R3HDM2"
"RNF10",0.00022492629276651,0.362875224502665,0.435,0.477,1,"11-N_DA","RNF10"
"RSBN1L",0.00023256768864747,0.290996956613481,0.477,0.531,1,"11-N_DA","RSBN1L"
"ADA2",0.000233240242053925,0.41970256764749,0.328,0.323,1,"11-N_DA","ADA2"
"FYN",0.000236636835358195,0.367892821840209,0.41,0.438,1,"11-N_DA","FYN"
"ZNF562",0.000266095725667111,0.461846617995256,0.267,0.249,1,"11-N_DA","ZNF562"
"CREB1",0.000279557620262928,0.450432968575693,0.334,0.333,1,"11-N_DA","CREB1"
"REEP5",0.000296796036174307,0.420745325094208,0.309,0.3,1,"11-N_DA","REEP5"
"WASF1",0.000297258497595356,0.405456606143765,0.353,0.363,1,"11-N_DA","WASF1"
"TPI11",0.000308271122517168,0.266370782307584,0.903,0.965,1,"11-N_DA","TPI1"
"ZCCHC17",0.000314089147314001,0.286781902193763,0.517,0.599,1,"11-N_DA","ZCCHC17"
"ZEB1",0.000316386645944391,0.399501656810112,0.259,0.236,1,"11-N_DA","ZEB1"
"CCNG2",0.000319389983362597,0.322136412403719,0.409,0.413,1,"11-N_DA","CCNG2"
"DVL3",0.000321305177192309,0.403457768314063,0.264,0.246,1,"11-N_DA","DVL3"
"TRA2A",0.000328462191214234,0.368953790900522,0.398,0.421,1,"11-N_DA","TRA2A"
"RHOBTB3",0.000346616870831496,0.353268085693362,0.357,0.355,1,"11-N_DA","RHOBTB3"
"RPL7L1",0.000349453062940123,0.280501826887118,0.502,0.565,1,"11-N_DA","RPL7L1"
"TRIM2",0.000357169499841196,0.319909931450864,0.416,0.435,1,"11-N_DA","TRIM2"
"PCGF2",0.000358652618819488,0.30563671773625,0.492,0.566,1,"11-N_DA","PCGF2"
"KLHL23",0.000407805263147653,0.356756283578181,0.39,0.409,1,"11-N_DA","KLHL23"
"HDAC5",0.00041748858048395,0.425452677780565,0.293,0.282,1,"11-N_DA","HDAC5"
"YAF2",0.000431790549930719,0.467137035551693,0.365,0.383,1,"11-N_DA","YAF2"
"TSPAN31",0.000436324794975017,0.425920397936102,0.263,0.243,1,"11-N_DA","TSPAN31"
"ZFP14",0.000474711022725848,0.404372629661528,0.287,0.275,1,"11-N_DA","ZFP14"
"NME3",0.000503738710820518,0.383887130084162,0.327,0.324,1,"11-N_DA","NME3"
"CNRIP1",0.000518046657171069,0.44493503666842,0.256,0.236,1,"11-N_DA","CNRIP1"
"ATP6AP1",0.000529359572105045,0.399346164454684,0.274,0.254,1,"11-N_DA","ATP6AP1"
"ADGRV11",0.000532835224053804,0.300696845805649,0.394,0.397,1,"11-N_DA","ADGRV1"
"SYNC",0.000585314908280976,0.377947989238649,0.275,0.258,1,"11-N_DA","SYNC"
"ARF4",0.000594480660159246,0.280682513572057,0.512,0.574,1,"11-N_DA","ARF4"
"PSMF1",0.000595643487302078,0.379515898204676,0.384,0.409,1,"11-N_DA","PSMF1"
"ACOT7",0.000599456933698806,0.393616570515348,0.356,0.368,1,"11-N_DA","ACOT7"
"NCOR1",0.000612754359002487,0.263496641197903,0.579,0.682,1,"11-N_DA","NCOR1"
"EFHC11",0.000743584308681638,0.261528247586562,0.502,0.553,1,"11-N_DA","EFHC1"
"PPM1A",0.000815666819511086,0.4519745617968,0.264,0.249,1,"11-N_DA","PPM1A"
"BLOC1S6",0.000824396954178435,0.397681818049564,0.334,0.338,1,"11-N_DA","BLOC1S6"
"AC097376.21",0.000838456412256617,0.410846048732605,0.278,0.263,1,"11-N_DA","AC097376.2"
"NDUFA8",0.000858083905152059,0.271368464928688,0.517,0.597,1,"11-N_DA","NDUFA8"
"POLR2J3.11",0.000885953559007067,0.310546881695667,0.42,0.447,1,"11-N_DA","POLR2J3.1"
"LDOC1",0.000886614252306944,0.419108252917384,0.338,0.347,1,"11-N_DA","LDOC1"
"PSMA3-AS11",0.000973851298852235,0.311117685234429,0.44,0.485,1,"11-N_DA","PSMA3-AS1"
"DNAJC4",0.00100556470195715,0.284136141107385,0.49,0.549,1,"11-N_DA","DNAJC4"
"CCZ1",0.00102458192123055,0.404218087409022,0.32,0.322,1,"11-N_DA","CCZ1"
"PJA2",0.00105060980443074,0.399036076343469,0.321,0.322,1,"11-N_DA","PJA2"
"LEPROT",0.00108122665340213,0.399788252585633,0.357,0.38,1,"11-N_DA","LEPROT"
"RGS12",0.0011024150475924,0.406658185333022,0.279,0.27,1,"11-N_DA","RGS12"
"SECISBP2",0.00118546391525062,0.306906551434005,0.49,0.563,1,"11-N_DA","SECISBP2"
"CBX6",0.00120518314362038,0.438817206623006,0.357,0.371,1,"11-N_DA","CBX6"
"ACTR1B",0.00124702593734334,0.343548354611455,0.428,0.474,1,"11-N_DA","ACTR1B"
"CNOT4",0.00127263097494435,0.381061415677201,0.32,0.322,1,"11-N_DA","CNOT4"
"PAFAH1B2",0.00136606498690397,0.315846110614984,0.505,0.591,1,"11-N_DA","PAFAH1B2"
"NRCAM2",0.00136842924822096,0.297945500390223,0.327,0.314,1,"11-N_DA","NRCAM"
"PRAF2",0.00138227603329284,0.312665528200193,0.453,0.512,1,"11-N_DA","PRAF2"
"MTMR9",0.0013960404322964,0.400449902127063,0.271,0.258,1,"11-N_DA","MTMR9"
"LMNA",0.00148109962009345,0.400068083831372,0.289,0.281,1,"11-N_DA","LMNA"
"PATZ1",0.00160873834138354,0.387677074200517,0.326,0.332,1,"11-N_DA","PATZ1"
"FAM133B",0.0016203883022961,0.290651639035533,0.508,0.586,1,"11-N_DA","FAM133B"
"DNAAF2",0.00165382163286557,0.405888740163093,0.345,0.366,1,"11-N_DA","DNAAF2"
"TUBGCP4",0.00190479737069866,0.379858648206832,0.324,0.332,1,"11-N_DA","TUBGCP4"
"DCP1A",0.00195131088723576,0.397261567445825,0.335,0.348,1,"11-N_DA","DCP1A"
"MSI11",0.00196814410842533,0.285135396331768,0.538,0.601,1,"11-N_DA","MSI1"
"FAM162A",0.00198799230150884,0.374503037406885,0.367,0.519,1,"11-N_DA","FAM162A"
"IFT20",0.00212077349491276,0.306586524979976,0.423,0.467,1,"11-N_DA","IFT20"
"EMC3",0.0022662001063633,0.390594493882204,0.263,0.252,1,"11-N_DA","EMC3"
"LONP2",0.00229067534302047,0.363604320016998,0.269,0.256,1,"11-N_DA","LONP2"
"NDUFS2",0.00231866656701927,0.366353059382778,0.405,0.448,1,"11-N_DA","NDUFS2"
"ETNK1",0.00261140362947491,0.385860761448396,0.298,0.296,1,"11-N_DA","ETNK1"
"NDN",0.00296979090081974,0.256177981463138,0.51,0.578,1,"11-N_DA","NDN"
